onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
70.328	2.0	1-back	0.0	1.0	0.326	f	BL
72.344	2.0	1-back	1.0	1.0	0.543	f	BR
74.36	2.0	1-back	0.0	1.0	0.481	l	TL
76.376	2.0	1-back	0.0	1.0	0.709	r	BR
78.391	2.0	1-back	1.0	1.0	0.673	r	TL
80.407	2.0	1-back	0.0	1.0	0.396	z	BR
82.423	2.0	1-back	0.0	1.0	0.675	n	BL
84.438	2.0	1-back	0.0	1.0	0.566	c	TL
86.454	2.0	1-back	1.0	1.0	0.553	c	TR
88.47	2.0	1-back	0.0	1.0	0.334	v	BR
90.486	2.0	1-back	1.0	1.0	0.607	v	TL
92.501	2.0	1-back	0.0	1.0	0.35	x	TR
94.517	2.0	1-back	0.0	1.0	0.484	g	BR
96.533	2.0	1-back	0.0	1.0	0.622	p	BL
98.549	2.0	1-back	0.0	0.0	0.679	g	BR
104.612	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
106.661	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
108.71	2.0	baseline	1.0	1.0	0.324	redcross.bmp	n/a
110.759	2.0	baseline	1.0	1.0	0.434	redcross.bmp	n/a
112.808	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.857	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
116.906	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
118.955	2.0	baseline	1.0	1.0	0.321	redcross.bmp	n/a
121.004	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
123.054	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
125.103	2.0	baseline	1.0	1.0	0.327	redcross.bmp	n/a
127.152	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
133.199	1.8	no_response	n/a	1.0	n/a	c	TR
134.998	1.8	no_response	n/a	0.0	0.598	g	BL
136.797	2.0	2-back	1.0	1.0	0.815	c	BL
138.813	2.0	2-back	0.0	1.0	0.935	p	TR
140.829	2.0	2-back	0.0	1.0	0.751	v	TL
142.845	2.0	2-back	1.0	1.0	0.621	p	TL
144.86	2.0	2-back	0.0	1.0	0.6	s	BL
146.876	2.0	2-back	0.0	1.0	0.656	x	TR
148.892	2.0	2-back	1.0	1.0	0.738	s	TR
150.907	2.0	2-back	1.0	0.0	0.862	x	TL
152.923	2.0	2-back	0.0	1.0	0.575	n	BR
154.939	2.0	2-back	0.0	1.0	0.788	f	BL
156.955	2.0	2-back	1.0	1.0	0.845	n	TL
158.97	2.0	2-back	0.0	1.0	0.698	t	TL
160.986	2.0	2-back	0.0	1.0	1.035	l	TR
163.002	2.0	2-back	0.0	1.0	0.765	r	BR
165.018	2.0	2-back	1.0	1.0	0.578	l	TL
167.033	2.0	2-back	0.0	1.0	0.739	z	TL
169.049	2.0	2-back	0.0	1.0	0.786	v	BL
171.065	2.0	2-back	0.0	1.0	0.582	t	BR
173.08	2.0	2-back	0.0	1.0	0.636	g	TL
175.096	2.0	2-back	1.0	1.0	0.699	t	BL
177.112	2.0	2-back	0.0	1.0	0.654	f	BR
179.128	2.0	2-back	0.0	1.0	0.796	r	BR
181.143	2.0	2-back	1.0	1.0	0.729	f	TR
183.159	2.0	2-back	0.0	1.0	0.523	z	BL
185.175	2.0	2-back	0.0	1.0	0.634	c	BR
187.191	2.0	2-back	0.0	1.0	0.685	g	TR
189.206	2.0	2-back	1.0	1.0	0.625	c	BL
191.222	2.0	2-back	0.0	1.0	0.605	p	BR
193.238	2.0	2-back	0.0	1.0	0.488	v	BR
195.253	2.0	2-back	1.0	1.0	0.785	p	TR
197.269	2.0	2-back	0.0	1.0	0.727	s	TL
199.285	2.0	2-back	0.0	1.0	0.647	t	BR
201.301	2.0	2-back	1.0	1.0	0.445	s	TR
203.316	2.0	2-back	0.0	1.0	0.523	r	TL
205.332	2.0	2-back	0.0	1.0	0.563	z	BL
207.348	2.0	2-back	1.0	1.0	0.569	r	TR
209.363	2.0	2-back	1.0	1.0	0.658	z	BR
211.379	2.0	2-back	0.0	1.0	0.592	n	TL
213.395	2.0	2-back	0.0	1.0	0.442	g	TR
215.411	2.0	2-back	1.0	1.0	0.865	n	BL
217.426	2.0	2-back	0.0	1.0	0.514	x	BR
219.442	2.0	2-back	0.0	1.0	0.765	v	TR
221.458	2.0	2-back	1.0	1.0	0.68	x	BL
223.474	2.0	2-back	0.0	1.0	0.617	l	BL
225.489	2.0	2-back	0.0	1.0	0.573	f	TL
227.505	2.0	2-back	1.0	1.0	0.447	l	BR
233.569	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
235.618	2.0	baseline	1.0	1.0	0.368	redcross.bmp	n/a
237.667	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
239.716	2.0	baseline	1.0	1.0	0.369	redcross.bmp	n/a
241.765	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
243.814	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
245.863	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
247.912	2.0	baseline	1.0	1.0	0.36	redcross.bmp	n/a
249.961	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
252.01	2.0	baseline	1.0	1.0	0.357	redcross.bmp	n/a
254.059	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
256.108	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
