onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
80.689	2.0	1-back	0.0	1.0	0.483	z	BR
82.712	2.0	1-back	0.0	1.0	0.526	n	BL
84.735	2.0	1-back	0.0	1.0	0.583	c	TL
86.758	2.0	1-back	1.0	1.0	0.814	c	TR
88.781	2.0	1-back	0.0	1.0	0.501	v	BR
90.804	2.0	1-back	1.0	1.0	0.706	v	TL
92.827	2.0	1-back	0.0	1.0	0.569	x	TR
94.85	2.0	1-back	0.0	1.0	0.627	g	BR
96.873	2.0	1-back	0.0	1.0	0.796	p	BL
98.896	2.0	1-back	0.0	1.0	0.658	g	BR
104.95	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
107.007	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
109.063	2.0	baseline	1.0	1.0	0.42	redcross.bmp	n/a
111.119	2.0	baseline	1.0	1.0	0.385	redcross.bmp	n/a
113.176	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
115.232	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
117.289	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
119.345	2.0	baseline	1.0	1.0	0.374	redcross.bmp	n/a
121.401	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
123.458	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
125.514	2.0	baseline	1.0	1.0	0.496	redcross.bmp	n/a
127.571	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
133.621	1.8	no_response	n/a	1.0	n/a	c	TR
135.427	1.8	no_response	n/a	1.0	n/a	g	BL
137.232	2.0	2-back	1.0	1.0	0.626	c	BL
139.255	2.0	2-back	0.0	1.0	0.597	p	TR
141.278	2.0	2-back	0.0	1.0	0.574	v	TL
143.301	2.0	2-back	1.0	1.0	0.773	p	TL
145.324	2.0	2-back	0.0	1.0	0.862	s	BL
147.347	2.0	2-back	0.0	1.0	0.575	x	TR
149.37	2.0	2-back	1.0	1.0	0.638	s	TR
151.393	2.0	2-back	1.0	0.0	0.818	x	TL
153.416	2.0	2-back	0.0	1.0	0.517	n	BR
155.439	2.0	2-back	0.0	1.0	0.546	f	BL
157.462	2.0	2-back	1.0	1.0	0.649	n	TL
159.485	2.0	2-back	0.0	1.0	0.502	t	TL
161.508	2.0	2-back	0.0	1.0	1.092	l	TR
163.531	2.0	2-back	0.0	1.0	0.649	r	BR
165.554	2.0	2-back	1.0	1.0	0.553	l	TL
167.577	2.0	2-back	0.0	1.0	0.404	z	TL
169.6	2.0	2-back	0.0	1.0	0.457	v	BL
171.623	2.0	2-back	0.0	1.0	0.602	t	BR
173.646	2.0	2-back	0.0	1.0	0.6	g	TL
175.669	2.0	2-back	1.0	1.0	0.783	t	BL
177.692	2.0	2-back	0.0	1.0	0.616	f	BR
179.715	2.0	2-back	0.0	1.0	0.562	r	BR
181.738	2.0	2-back	1.0	0.0	0.634	f	TR
183.761	2.0	2-back	0.0	1.0	0.507	z	BL
185.784	2.0	2-back	0.0	1.0	0.813	c	BR
187.807	2.0	2-back	0.0	1.0	0.723	g	TR
189.83	2.0	2-back	1.0	1.0	0.821	c	BL
191.852	2.0	2-back	0.0	1.0	0.646	p	BR
193.875	2.0	2-back	0.0	1.0	0.665	v	BR
195.898	2.0	2-back	1.0	1.0	0.727	p	TR
197.921	2.0	2-back	0.0	1.0	0.559	s	TL
199.944	2.0	2-back	0.0	1.0	0.597	t	BR
201.967	2.0	2-back	1.0	1.0	0.799	s	TR
203.99	2.0	2-back	0.0	1.0	0.534	r	TL
206.013	2.0	2-back	0.0	1.0	0.45	z	BL
208.036	2.0	2-back	1.0	1.0	0.643	r	TR
210.059	2.0	2-back	1.0	0.0	0.483	z	BR
212.082	2.0	2-back	0.0	1.0	0.84	n	TL
214.105	2.0	2-back	0.0	1.0	0.467	g	TR
216.128	2.0	2-back	1.0	1.0	0.444	n	BL
218.151	2.0	2-back	0.0	1.0	0.521	x	BR
220.174	2.0	2-back	0.0	1.0	0.894	v	TR
222.197	2.0	2-back	1.0	1.0	0.884	x	BL
224.22	2.0	2-back	0.0	1.0	0.536	l	BL
226.243	2.0	2-back	0.0	1.0	0.502	f	TL
228.266	2.0	2-back	1.0	1.0	0.672	l	BR
234.32	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
236.377	2.0	baseline	1.0	1.0	0.389	redcross.bmp	n/a
238.433	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
240.489	2.0	baseline	1.0	1.0	0.376	redcross.bmp	n/a
242.546	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
244.602	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
246.659	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
248.715	2.0	baseline	1.0	1.0	0.403	redcross.bmp	n/a
250.771	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
252.828	2.0	baseline	1.0	1.0	0.577	redcross.bmp	n/a
254.884	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
256.941	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
