onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.02	1.8	no_response	n/a	1.0	n/a	c	BL
5.82	1.8	no_response	n/a	1.0	n/a	p	BR
7.619	2.0	2-back	1.0	1.0	1.119	n	BL
9.632	2.0	2-back	0.0	1.0	0.997	x	TR
11.644	2.0	2-back	0.0	0.0	0.942	g	TL
13.657	2.0	2-back	1.0	1.0	1.054	p	TR
15.669	2.0	2-back	1.0	1.0	1.119	c	TL
17.682	2.0	2-back	0.0	0.0	1.118	x	BL
19.694	2.0	2-back	1.0	0.0	1.066	l	TL
21.707	2.0	2-back	0.0	1.0	1.112	v	TR
23.719	2.0	2-back	0.0	0.0	n/a	g	TR
25.732	2.0	2-back	0.0	0.0	1.043	t	BR
27.744	2.0	2-back	0.0	0.0	1.06	z	BL
29.757	2.0	2-back	1.0	1.0	1.048	n	BR
31.769	2.0	2-back	0.0	0.0	0.986	f	TL
33.782	2.0	2-back	0.0	0.0	1.019	n	TR
35.795	2.0	2-back	1.0	1.0	0.928	t	TL
37.807	2.0	2-back	0.0	1.0	0.685	v	BL
39.82	2.0	2-back	1.0	0.0	0.754	l	TL
41.832	2.0	2-back	0.0	0.0	1.081	r	TL
43.845	2.0	2-back	0.0	0.0	1.074	s	BR
45.857	2.0	2-back	0.0	0.0	1.009	v	BL
47.87	2.0	2-back	1.0	1.0	0.948	n	BR
49.882	2.0	2-back	0.0	1.0	1.06	p	TL
51.895	2.0	2-back	0.0	0.0	0.977	s	TR
53.908	2.0	2-back	0.0	1.0	0.947	g	BR
55.92	2.0	2-back	0.0	1.0	1.016	p	BL
57.933	2.0	2-back	1.0	1.0	0.985	f	BR
59.945	2.0	2-back	0.0	1.0	0.959	r	TR
61.958	2.0	2-back	0.0	0.0	0.943	s	BL
63.97	2.0	2-back	1.0	1.0	0.937	z	TR
65.983	2.0	2-back	1.0	0.0	0.915	x	BL
67.995	2.0	2-back	0.0	0.0	0.94	c	TL
70.008	2.0	2-back	0.0	0.0	0.962	r	TR
72.02	2.0	2-back	0.0	1.0	0.933	v	BR
74.033	2.0	2-back	0.0	1.0	0.868	l	TL
76.046	2.0	2-back	1.0	1.0	0.995	c	BR
78.058	2.0	2-back	0.0	0.0	0.923	s	TR
80.071	2.0	2-back	1.0	1.0	0.891	t	BR
82.083	2.0	2-back	0.0	0.0	0.938	r	BL
84.096	2.0	2-back	0.0	0.0	0.862	f	TL
86.108	2.0	2-back	1.0	1.0	0.709	z	BL
88.121	2.0	2-back	0.0	0.0	0.987	l	TR
90.133	2.0	2-back	0.0	0.0	0.923	x	TL
92.146	2.0	2-back	1.0	0.0	0.819	f	TR
94.158	2.0	2-back	0.0	1.0	0.92	g	BR
96.171	2.0	2-back	0.0	0.0	0.849	t	BL
98.184	2.0	2-back	1.0	0.0	0.949	z	BR
104.234	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
106.273	2.0	baseline	1.0	1.0	0.978	redcross.bmp	n/a
108.313	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
110.352	2.0	baseline	1.0	0.0	n/a	redcross.bmp	n/a
112.391	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.43	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
116.469	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
118.509	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
120.548	2.0	baseline	1.0	0.0	n/a	redcross.bmp	n/a
122.587	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
124.626	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
126.665	2.0	baseline	1.0	0.0	n/a	redcross.bmp	n/a
130.704	1.8	no_response	n/a	1.0	n/a	v	TR
132.503	2.0	1-back	0.0	0.0	n/a	p	TL
134.516	2.0	1-back	0.0	0.0	n/a	z	BL
136.529	2.0	1-back	1.0	1.0	1.192	c	BL
138.541	2.0	1-back	0.0	0.0	n/a	t	TR
140.554	2.0	1-back	0.0	1.0	1.187	l	TL
142.566	2.0	1-back	1.0	1.0	1.163	c	TL
144.579	2.0	1-back	0.0	0.0	1.162	v	BL
146.591	2.0	1-back	0.0	0.0	1.095	n	BR
148.604	2.0	1-back	1.0	1.0	1.023	l	BR
150.616	2.0	1-back	0.0	0.0	1.065	v	TL
152.629	2.0	1-back	0.0	1.0	1.031	c	BR
154.641	2.0	1-back	0.0	0.0	n/a	r	TR
156.654	2.0	1-back	1.0	1.0	1.027	t	TR
158.666	2.0	1-back	0.0	1.0	1.021	n	BL
160.679	2.0	1-back	1.0	1.0	0.957	s	BL
162.692	2.0	1-back	0.0	1.0	1.088	v	TR
164.704	2.0	1-back	0.0	0.0	1.112	p	TL
166.717	2.0	1-back	1.0	1.0	0.988	c	TL
168.729	2.0	1-back	0.0	0.0	0.878	g	TR
170.742	2.0	1-back	1.0	1.0	0.888	z	TR
172.754	2.0	1-back	0.0	1.0	0.884	x	BR
174.767	2.0	1-back	0.0	0.0	0.596	g	BL
176.779	2.0	1-back	0.0	0.0	0.904	l	TL
178.792	2.0	1-back	0.0	1.0	0.87	r	BL
180.805	2.0	1-back	1.0	1.0	0.658	x	BL
182.817	2.0	1-back	0.0	0.0	1.075	f	BR
184.83	2.0	1-back	0.0	1.0	0.952	z	TR
186.842	2.0	1-back	1.0	1.0	1.063	r	TR
188.855	2.0	1-back	0.0	0.0	1.055	f	BL
190.867	2.0	1-back	1.0	0.0	0.907	n	BL
192.88	2.0	1-back	0.0	1.0	0.901	x	TR
194.892	2.0	1-back	1.0	1.0	1.058	t	TR
196.905	2.0	1-back	0.0	1.0	0.843	p	BR
198.917	2.0	1-back	1.0	1.0	0.893	x	BR
200.93	2.0	1-back	0.0	0.0	0.803	t	TL
202.943	2.0	1-back	1.0	1.0	0.962	s	TL
204.955	2.0	1-back	0.0	1.0	0.903	f	BL
206.968	2.0	1-back	0.0	0.0	0.84	l	BR
208.98	2.0	1-back	1.0	1.0	0.677	g	BR
210.993	2.0	1-back	0.0	0.0	1.008	n	TL
213.005	2.0	1-back	0.0	1.0	0.873	s	TR
215.018	2.0	1-back	0.0	1.0	0.909	p	BR
217.03	2.0	1-back	0.0	1.0	0.919	r	TL
219.043	2.0	1-back	1.0	0.0	0.882	s	TL
221.055	2.0	1-back	0.0	1.0	0.907	g	BR
223.068	2.0	1-back	1.0	1.0	0.777	z	BR
225.081	2.0	1-back	0.0	0.0	0.907	f	BL
231.131	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
233.17	2.0	baseline	1.0	0.0	n/a	redcross.bmp	n/a
235.21	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
237.249	2.0	baseline	1.0	0.0	n/a	redcross.bmp	n/a
239.288	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
241.327	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
243.366	2.0	baseline	1.0	1.0	0.377	redcross.bmp	n/a
245.406	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
247.445	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
249.484	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
251.523	2.0	baseline	1.0	1.0	0.654	redcross.bmp	n/a
253.562	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
