onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
118.762	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
120.801	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
122.841	2.0	baseline	1.0	1.0	0.393	n/a	n/a
124.88	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
130.918	1.8	no_response	n/a	1.0	n/a	c	BL
132.717	1.8	no_response	n/a	1.0	n/a	p	BR
134.516	2.0	2-back	1.0	1.0	0.409	n	BL
136.529	2.0	2-back	0.0	1.0	0.614	x	TR
138.541	2.0	2-back	0.0	1.0	0.91	g	TL
140.554	2.0	2-back	1.0	1.0	0.483	p	TR
142.567	2.0	2-back	1.0	1.0	0.717	c	TL
144.579	2.0	2-back	0.0	1.0	0.806	x	BL
146.592	2.0	2-back	1.0	1.0	1.008	l	TL
148.604	2.0	2-back	0.0	1.0	0.937	v	TR
150.617	2.0	2-back	0.0	1.0	0.903	g	TR
152.629	2.0	2-back	0.0	1.0	0.985	t	BR
154.642	2.0	2-back	0.0	1.0	0.87	z	BL
156.654	2.0	2-back	1.0	1.0	0.744	n	BR
158.667	2.0	2-back	0.0	1.0	0.893	f	TL
160.68	2.0	2-back	0.0	1.0	0.817	n	TR
162.692	2.0	2-back	1.0	0.0	0.949	t	TL
164.705	2.0	2-back	0.0	1.0	0.956	v	BL
166.717	2.0	2-back	1.0	1.0	0.903	l	TL
168.73	2.0	2-back	0.0	1.0	1.115	r	TL
170.742	2.0	2-back	0.0	1.0	1.007	s	BR
172.755	2.0	2-back	0.0	1.0	0.809	v	BL
174.767	2.0	2-back	1.0	1.0	0.684	n	BR
176.78	2.0	2-back	0.0	1.0	0.698	p	TL
178.792	2.0	2-back	0.0	1.0	0.87	s	TR
180.805	2.0	2-back	0.0	1.0	1.039	g	BR
182.818	2.0	2-back	0.0	1.0	0.912	p	BL
184.83	2.0	2-back	1.0	1.0	0.756	f	BR
186.843	2.0	2-back	0.0	1.0	0.796	r	TR
188.855	2.0	2-back	0.0	1.0	0.891	s	BL
190.868	2.0	2-back	1.0	0.0	0.91	z	TR
192.88	2.0	2-back	1.0	0.0	0.754	x	BL
194.893	2.0	2-back	0.0	1.0	0.718	c	TL
196.905	2.0	2-back	0.0	1.0	0.9	r	TR
198.918	2.0	2-back	0.0	1.0	1.088	v	BR
200.931	2.0	2-back	0.0	0.0	1.131	l	TL
202.943	2.0	2-back	1.0	0.0	0.721	c	BR
204.956	2.0	2-back	0.0	1.0	0.964	s	TR
206.968	2.0	2-back	1.0	1.0	1.053	t	BR
208.981	2.0	2-back	0.0	1.0	0.758	r	BL
210.993	2.0	2-back	0.0	1.0	0.913	f	TL
213.006	2.0	2-back	1.0	0.0	0.755	z	BL
215.018	2.0	2-back	0.0	1.0	0.815	l	TR
217.031	2.0	2-back	0.0	1.0	0.702	x	TL
219.044	2.0	2-back	1.0	1.0	0.558	f	TR
221.056	2.0	2-back	0.0	1.0	0.608	g	BR
223.069	2.0	2-back	0.0	1.0	0.723	t	BL
225.081	2.0	2-back	1.0	1.0	0.605	z	BR
231.132	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
233.171	2.0	baseline	1.0	1.0	0.445	redcross.bmp	n/a
235.21	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
237.25	2.0	baseline	1.0	1.0	0.341	redcross.bmp	n/a
239.289	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
241.328	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
243.367	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
245.406	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
247.446	2.0	baseline	1.0	1.0	0.441	redcross.bmp	n/a
249.485	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
251.524	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
253.563	2.0	baseline	1.0	1.0	0.403	redcross.bmp	n/a
